student_id,student_name,program_id,branch,year,section_id
STU0944,Student_0944,P04,AR,4,S_AR_4_A
STU0945,Student_0945,P04,AR,4,S_AR_4_A
STU0946,Student_0946,P04,AR,4,S_AR_4_A
STU0947,Student_0947,P04,AR,4,S_AR_4_A
STU0948,Student_0948,P04,AR,4,S_AR_4_A
STU0949,Student_0949,P04,AR,4,S_AR_4_A
STU0950,Student_0950,P04,AR,4,S_AR_4_A
STU0951,Student_0951,P04,AR,4,S_AR_4_A
STU0952,Student_0952,P04,AR,4,S_AR_4_A
STU0953,Student_0953,P04,AR,4,S_AR_4_A
STU0954,Student_0954,P04,AR,4,S_AR_4_A
STU0955,Student_0955,P04,AR,4,S_AR_4_A
STU0956,Student_0956,P04,AR,4,S_AR_4_A
STU0957,Student_0957,P04,AR,4,S_AR_4_A
STU0958,Student_0958,P04,AR,4,S_AR_4_A
STU0959,Student_0959,P04,AR,4,S_AR_4_A
STU0960,Student_0960,P04,AR,4,S_AR_4_A
STU0961,Student_0961,P04,AR,4,S_AR_4_A
STU0962,Student_0962,P04,AR,4,S_AR_4_A
STU0963,Student_0963,P04,AR,4,S_AR_4_A
STU0964,Student_0964,P04,AR,4,S_AR_4_A
STU0965,Student_0965,P04,AR,4,S_AR_4_A
STU0966,Student_0966,P04,AR,4,S_AR_4_A
STU0967,Student_0967,P04,AR,4,S_AR_4_A
STU0968,Student_0968,P04,AR,4,S_AR_4_A
STU0969,Student_0969,P04,AR,4,S_AR_4_A
STU0970,Student_0970,P04,AR,4,S_AR_4_A
STU0971,Student_0971,P04,AR,4,S_AR_4_A
STU0972,Student_0972,P04,AR,4,S_AR_4_A
STU0973,Student_0973,P04,AR,4,S_AR_4_A
STU0974,Student_0974,P04,AR,4,S_AR_4_A
STU0975,Student_0975,P04,AR,4,S_AR_4_A
STU0976,Student_0976,P04,AR,4,S_AR_4_A
STU0977,Student_0977,P04,AR,4,S_AR_4_A
STU0978,Student_0978,P04,AR,4,S_AR_4_A
STU0979,Student_0979,P04,AR,4,S_AR_4_A
STU0980,Student_0980,P04,AR,4,S_AR_4_A
STU0981,Student_0981,P04,AR,4,S_AR_4_A
STU0982,Student_0982,P04,AR,4,S_AR_4_A
STU0983,Student_0983,P04,AR,4,S_AR_4_A
STU0984,Student_0984,P04,AR,4,S_AR_4_A
STU0985,Student_0985,P04,AR,4,S_AR_4_A
STU0986,Student_0986,P04,AR,4,S_AR_4_A
STU0987,Student_0987,P04,AR,4,S_AR_4_A
STU0988,Student_0988,P04,AR,4,S_AR_4_A
STU0989,Student_0989,P04,AR,4,S_AR_4_A
STU0990,Student_0990,P04,AR,4,S_AR_4_A
STU0991,Student_0991,P04,AR,4,S_AR_4_A
STU0992,Student_0992,P04,AR,4,S_AR_4_A
STU0993,Student_0993,P04,AR,4,S_AR_4_A
STU0994,Student_0994,P04,AR,4,S_AR_4_A
STU0995,Student_0995,P04,AR,4,S_AR_4_A
STU0996,Student_0996,P04,AR,4,S_AR_4_A
STU0997,Student_0997,P04,AR,4,S_AR_4_A
STU0998,Student_0998,P04,AR,4,S_AR_4_A
STU0999,Student_0999,P04,AR,4,S_AR_4_A
STU1000,Student_1000,P04,AR,4,S_AR_4_A
